2-dehydropantoate 2-reductase,4357.79,7893.12,1199.37,744.82,7717.44,10928.18,8140.6,8235.3,8091.75,7288.01,3579.0,9080.37,6329.04,6891.79,8122.62,9033.66
Mannitol-1-phosphate 5-dehydrogenase,69592.84,62088.35,65748.87,60046.32,47517.76,48947.83,41435.08,63219.13,64045.91,59149.5,30949.33,44915.67,55764.21,54590.27,41524.96,44744.44
L-rhamnose 1-dehydrogenase,33.0,47.0,51.0,56.0,26.0,17.0,15.0,37.0,19.0,39.0,0.0,47.0,141.0,23.0,13.0,0.0
D-xylose 1-dehydrogenase (NADP(+)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inositol 2-dehydrogenase,451.83,443.84,426.32,519.33,258.17,343.0,328.5,206.0,186.83,142.0,98.33,211.33,664.91,175.68,253.87,250.91
5-amino-6-(5-phosphoribosylamino)uracil reductase,3043.75,4922.55,1617.29,1363.57,7866.6,10983.09,8396.34,8335.22,8246.83,7366.0,3663.33,9315.3,7340.38,7006.26,8338.79,9147.77
Alcohol dehydrogenase (NADP(+)),0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
"1,3-propanediol dehydrogenase",0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.29,17.86
Uronate dehydrogenase,44.0,18.5,12.67,0.0,25.17,0.0,0.0,23.5,6.0,14.83,0.0,26.0,44.0,5.0,0.0,5.0
IMP dehydrogenase,84107.68,75540.05,79783.62,72809.57,57302.6,57833.09,49607.01,75030.89,76565.66,70698.0,36915.83,52907.8,69422.71,65399.44,49341.79,52645.77
Tropinone reductase I,0.0,9.0,0.0,0.0,9.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0
Aldehyde reductase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gluconate 2-dehydrogenase,68.25,62.18,351.54,32.32,6778.93,9674.0,7547.25,7648.63,7348.75,6767.5,3476.5,8503.17,4180.21,6331.5,7588.29,8567.11
Dihydrokaempferol 4-reductase,46.5,65.7,42.67,27.5,33.17,28.0,25.0,26.5,38.0,32.83,0.0,23.5,155.0,38.0,41.0,23.5
UDP-glucose 6-dehydrogenase,125742.42,108175.21,121132.63,107671.24,86932.1,86237.43,73945.17,115359.89,115819.51,109461.33,56774.5,78117.47,104408.71,99895.24,72165.7,77144.44
6-pyruvoyltetrahydropterin 2'-reductase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Histidinol dehydrogenase,2977.35,4938.05,1615.29,1333.57,7855.6,10942.09,8375.34,8337.22,8230.33,7279.0,3631.83,9263.8,7392.38,6988.11,8310.04,9141.77
Carveol dehydrogenase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shikimate dehydrogenase,8764.68,10377.18,7268.91,8018.64,9153.7,11876.09,9489.34,10643.93,11301.33,8837.33,4504.83,11416.74,11302.52,8892.44,10600.2,11466.21
Galactitol-1-phosphate 5-dehydrogenase,28.25,29.75,320.25,16.75,6741.5,9674.0,7526.25,7624.92,7320.75,6742.5,3476.5,8503.17,4085.5,6318.5,7577.29,8559.11
Glyoxylate reductase,116.0,111.0,124.0,77.0,104.67,40.0,61.67,80.67,84.33,46.33,21.0,43.22,382.83,58.0,77.0,51.0
sn-glycerol-1-phosphate dehydrogenase,47.0,65.0,37.67,58.0,56.67,57.0,63.0,20.0,44.0,39.33,21.0,29.5,112.0,29.0,46.0,41.0
4-hydroxythreonine-4-phosphate dehydrogenase,1132.59,1286.01,1402.25,987.14,7638.7,10206.26,8145.84,8267.26,8097.84,7239.5,3585.0,9197.8,7144.69,6864.42,8254.2,9089.16
L-idonate 5-dehydrogenase (NAD(P)(+)),40.0,18.43,4.62,1.57,30.43,0.0,0.0,30.71,0.0,25.0,0.0,32.0,58.64,0.0,7.0,6.0
1-deoxy-D-xylulose-5-phosphate reductoisomerase,1366.75,1595.05,1638.29,1437.07,7805.6,10645.09,8405.34,8376.22,8216.33,7327.0,3674.83,9340.3,7583.88,7000.51,8409.54,9193.77
L-lactate dehydrogenase,165440.7,147859.54,156194.0,142688.33,98982.01,94390.84,82425.34,133296.5,136715.17,126668.67,66512.0,87213.38,123565.51,116829.12,81916.62,86909.86
GDP-L-fucose synthase,656.92,961.21,1091.79,742.74,7449.6,10137.42,8045.17,8131.38,7908.0,7134.83,3582.0,9055.69,6282.39,6723.25,8117.67,8941.08
(+)-trans-carveol dehydrogenase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serine 3-dehydrogenase (NADP(+)),43.0,47.0,51.0,56.0,35.0,17.0,15.0,37.0,19.0,39.0,0.0,55.0,141.0,23.0,19.0,0.0
D-lactate dehydrogenase,78699.26,69986.86,74374.92,66080.31,62536.86,66397.17,55966.0,80398.93,80786.83,75958.83,39601.33,59160.67,68797.67,69904.1,54667.75,58913.38
GDP-4-dehydro-6-deoxy-D-mannose reductase,10.0,0.0,11.34,0.0,3.34,0.0,0.0,0.0,0.0,4.66,0.0,8.0,3.5,0.0,0.0,0.0
Quinate/shikimate dehydrogenase,28.25,33.18,321.54,18.32,6742.93,9674.0,7537.25,7635.3,7320.75,6742.5,3476.5,8511.84,4088.64,6318.5,7571.0,8541.25
S-(hydroxymethyl)glutathione dehydrogenase,2294.08,3951.78,766.54,404.82,7145.93,10188.0,7736.92,7847.63,7625.08,6963.5,3505.5,8742.44,5333.04,6575.83,7776.29,8675.61
D-arabinitol dehydrogenase (NADP(+)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Sorbose reductase,8.5,24.5,18.0,7.5,17.5,9.0,18.0,7.5,10.0,9.5,0.0,23.5,47.0,9.0,16.0,9.5
Glycerate dehydrogenase,786.83,1138.34,955.75,1067.25,704.0,672.25,640.75,528.25,568.41,375.17,161.33,560.58,2132.67,443.76,643.67,501.83
4-phosphoerythronate dehydrogenase,609.25,586.18,782.29,450.57,7134.43,9911.75,7794.5,7895.38,7661.0,6932.0,3531.0,8804.92,5305.21,6543.25,7901.29,8816.61
2-hydroxymethylglutarate dehydrogenase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming)",0.0,11.0,0.0,0.0,9.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
Chlorophyll(ide) b reductase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3-hydroxypropionate dehydrogenase (NADP(+)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Homoserine dehydrogenase,84512.6,75684.73,80286.49,72887.39,64094.03,67504.42,57147.59,82721.35,84016.41,77419.0,40360.33,61470.14,73885.09,71741.28,56954.5,61235.88
3-hydroxybutyrate dehydrogenase,2064.66,3814.57,433.33,536.0,358.83,690.83,310.5,224.17,224.49,176.0,85.83,184.94,822.33,203.84,201.67,162.33
"2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase",9.0,4.0,0.0,0.0,5.0,7.0,12.0,0.0,0.0,4.0,0.0,14.0,35.0,2.0,4.0,9.0
Diacetyl reductase ((R)-acetoin forming),3284.0,6890.0,18.0,26.0,274.0,885.0,93.34,36.34,106.66,62.0,0.0,56.0,99.23,63.0,0.0,0.0
Diacetyl reductase ((S)-acetoin forming),81076.5,70218.0,77820.0,71073.5,49247.0,46643.0,40975.0,66459.0,68117.0,63155.0,33167.0,43422.72,61271.5,58198.0,40796.29,43336.36
UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating),296.25,61.18,354.54,45.32,6771.93,9687.0,7526.25,7637.63,7349.75,6760.5,3484.5,8513.17,4200.21,6348.5,7587.29,8567.11
S-(hydroxymethyl)mycothiol dehydrogenase,5.0,0.0,7.33,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0
Sulfopropanediol 3-dehydrogenase,5.0,9.0,4.67,0.0,10.67,0.0,6.0,11.0,0.0,2.33,0.0,0.0,30.0,16.0,10.0,0.0
3-hydroxyisobutyrate dehydrogenase,971.77,1009.2,1078.66,815.0,697.84,367.84,541.68,684.34,740.83,518.5,133.0,439.82,2512.5,549.77,509.5,415.33
(S)-sulfolactate dehydrogenase,0.0,0.0,6.67,3.0,1.67,0.0,0.0,7.0,0.0,2.33,0.0,0.0,34.0,0.0,7.0,0.0
2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase,24.0,47.0,51.0,56.0,35.0,17.0,15.0,21.0,19.0,39.0,0.0,47.22,153.0,28.0,19.0,0.0
Sulfoacetaldehyde reductase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29,17.86
L-galactose 1-dehydrogenase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benzil reductase ((S)-benzoin forming),0.0,0.0,0.0,0.0,29.0,109.0,0.0,0.0,7.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
"Sepiapterin reductase (L-threo-7,8-dihydrobiopterin forming)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicotine blue oxidoreductase,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
Decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase,11.0,31.0,34.67,36.0,13.0,18.67,13.0,1.67,17.67,8.0,0.0,15.0,84.0,13.33,12.33,0.0
UDP-N-acetyl-D-mannosamine dehydrogenase,547.91,290.35,606.38,437.82,6882.76,10048.17,7707.08,7742.47,7394.25,6830.5,3549.33,8616.89,4452.46,6450.0,7703.62,8674.44
L-2-hydroxycarboxylate dehydrogenase (NAD(+)),70.0,93.0,41.0,63.0,52.0,41.0,45.0,46.0,43.0,30.0,9.0,49.0,114.0,43.0,43.0,23.0
(2R)-3-sulfolactate dehydrogenase (NADP(+)),10.0,11.0,2.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,37.5,0.0,7.0,0.0
dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD(+)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,0.0
Hydroxymethylglutaryl-CoA reductase (NADPH),0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
"Phosphogluconate dehydrogenase (NAD(+)-dependent, decarboxylating)",78390.34,69873.35,74012.96,65919.07,55877.6,56740.25,48399.0,72761.22,73429.16,69178.66,36071.83,50635.92,64743.04,63483.35,47030.04,50344.44
"2,5-didehydrogluconate reductase (2-dehydro-L-gulonate-forming)",463.75,333.81,1162.99,229.89,20340.36,29064.0,22625.75,22965.18,22092.25,20283.5,10437.5,25583.51,12838.85,19019.5,22794.87,25734.33
3-hydroxyacyl-CoA dehydrogenase,2967.5,4526.66,1594.75,843.14,14243.03,20047.0,15516.17,15716.93,15309.83,13879.83,7020.0,17491.0,10803.75,13139.0,15596.08,17395.22
Ureidoglycolate dehydrogenase (NAD(+)),28.25,29.75,320.25,16.75,6741.5,9674.0,7541.92,7643.26,7323.08,6742.5,3476.5,8511.84,4089.83,6318.5,7577.29,8559.11
Acetoacetyl-CoA reductase,287.0,358.6,348.0,280.0,222.0,95.0,136.0,170.0,211.0,132.0,21.0,155.22,927.5,137.0,151.0,96.0
Glucose-6-phosphate 3-dehydrogenase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0
Glucose-6-phosphate dehydrogenase (NAD(P)(+)),78340.34,69801.75,73992.62,65904.07,55793.93,56700.25,48349.33,72685.55,73375.83,69148.33,36071.83,50617.14,64727.21,63443.35,46952.04,50263.44
"UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase",0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0
6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D-chiro-inositol 1-dehydrogenase,451.83,443.84,426.32,519.33,258.17,343.0,328.5,206.0,186.83,142.0,98.33,211.33,664.91,175.68,253.87,250.91
Malate dehydrogenase,8349.58,9873.38,6803.71,7659.99,8827.93,11579.67,9266.59,10276.64,11005.74,8567.33,4423.33,11156.72,10127.37,8598.17,10264.46,11198.77
Scyllo-inositol 2-dehydrogenase (NAD(+)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scyllo-inositol 2-dehydrogenase (NADP(+)),258.0,28.0,21.67,19.0,20.67,5.0,0.0,6.0,16.0,12.33,8.0,10.22,67.0,25.0,10.0,8.0
Sulfolactaldehyde 3-reductase,28.25,33.18,321.54,18.32,6742.93,9674.0,7515.25,7615.96,7320.75,6742.5,3476.5,8494.5,4088.64,6318.5,7571.0,8541.25
UDP-N-acetylglucosamine 3-dehydrogenase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-arabinose 1-dehydrogenase (NAD(P)(+)),24.0,47.0,51.0,56.0,26.0,17.0,15.0,27.0,19.0,39.0,0.0,47.0,141.0,23.0,13.0,0.0
L-rhamnose 1-dehydrogenase (NADP(+)),33.0,47.0,51.0,56.0,26.0,17.0,15.0,37.0,19.0,39.0,0.0,47.0,141.0,23.0,13.0,0.0
L-rhamnose 1-dehydrogenase (NAD(P)(+)),33.0,47.0,51.0,56.0,26.0,17.0,15.0,37.0,19.0,39.0,0.0,47.0,141.0,23.0,13.0,0.0
Malate dehydrogenase (oxaloacetate-decarboxylating),77829.02,69389.95,73520.82,65367.22,55497.7,56430.84,48006.93,72478.86,73105.58,68960.84,35966.5,50462.01,63947.52,63203.69,46735.12,50082.11
L-gulonate 5-dehydrogenase,30.42,31.92,324.58,19.08,6746.17,9677.17,7517.92,7616.75,7322.92,6745.17,3476.5,8496.33,4097.34,6321.34,7579.12,8559.11
3-hydroxy acid dehydrogenase,5801.41,5120.85,5675.54,6590.82,7734.26,10563.83,8525.08,9597.63,10077.91,7976.0,4293.33,10405.17,6963.21,8005.34,9578.96,10675.94
Dihydroanticapsin 7-dehydrogenase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L-serine 3-dehydrogenase (NAD(+)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glucose-6-phosphate dehydrogenase (NAD(+)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"(R,R)-butanediol dehydrogenase",3284.0,6890.0,18.0,26.0,274.0,885.0,93.34,36.34,106.66,62.0,0.0,56.0,99.23,63.0,0.0,0.0
Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+)),1399.08,1443.08,1625.96,1316.24,7727.26,10447.92,8322.0,8333.05,8154.83,7285.0,3674.83,9179.69,7295.14,6954.42,8367.46,9163.77
Isocitrate dehydrogenase (NAD(+)),125.5,207.5,169.34,147.5,78.84,46.0,65.0,45.5,97.0,58.16,0.0,82.5,431.0,56.25,76.29,70.36
Isocitrate dehydrogenase (NADP(+)),2987.85,4843.25,1565.37,1293.82,7736.6,10881.67,8381.09,8295.8,8204.91,7277.0,3636.83,9218.77,7248.13,6996.78,8274.21,9090.27
Phosphogluconate 2-dehydrogenase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Phosphogluconate dehydrogenase (NADP(+)-dependent, decarboxylating)",78390.34,69873.35,74012.96,65919.07,55877.6,56740.25,48399.0,72761.22,73429.16,69178.66,36071.83,50635.92,64743.04,63483.35,47030.04,50344.44
Glucose 1-dehydrogenase (NAD(P)(+)),1729.33,3550.0,106.0,66.0,184.0,439.0,84.0,41.0,102.0,69.0,0.0,102.0,264.57,97.33,55.0,43.0
D-galactose 1-dehydrogenase,130.0,153.0,157.0,126.0,117.0,57.0,70.0,97.0,92.0,83.0,21.0,96.22,426.0,72.0,84.0,41.0
Glucose-6-phosphate dehydrogenase (NADP(+)),78340.34,69801.75,73992.62,65904.07,55793.93,56700.25,48349.33,72685.55,73375.83,69148.33,36071.83,50617.14,64727.21,63443.35,46952.04,50263.44
3(or 17)-beta-hydroxysteroid dehydrogenase,5.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,1.0,0.0
3-alpha(or 20-beta)-hydroxysteroid dehydrogenase,0.0,0.0,3.33,0.0,29.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,10.0,0.0,0.0
Ribitol 2-dehydrogenase,10.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,6.0,0.0,0.0,8.0,27.0,0.0,6.29,17.86
Fructuronate reductase,154.42,230.85,459.2,157.65,6861.1,9742.17,7586.92,7711.96,7399.92,6826.67,3492.5,8639.05,4587.98,6387.34,7710.7,8627.83
Tagaturonate reductase,256.42,480.35,662.62,301.9,7034.1,9860.92,7725.17,7753.88,7560.17,6875.67,3501.0,8743.47,5018.98,6503.09,7793.41,8712.47
Glycerol dehydrogenase,5686.02,5121.35,5652.87,6391.65,7738.6,10382.17,8401.92,9573.13,10122.92,7972.17,4228.5,10494.0,7276.48,7989.94,9542.41,10649.97
2-hydroxy-3-oxopropionate reductase,337.67,405.7,952.78,254.4,13707.1,19435.17,15188.17,15405.05,14840.67,13617.67,6974.0,17164.39,8992.98,12741.84,15284.41,17223.22
4-hydroxybutyrate dehydrogenase,44.42,46.55,333.54,28.65,6761.6,9685.84,7526.92,7625.13,7330.59,6751.17,3476.5,8552.33,4130.48,6325.67,7584.16,8541.25
Pyridoxine 4-dehydrogenase,10.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,6.0,0.0,0.0,8.0,18.0,0.0,0.0,0.0
Mannitol 2-dehydrogenase,117.0,136.0,104.0,87.5,111.0,40.0,65.0,77.0,102.5,55.0,24.5,56.0,295.5,44.0,70.5,43.0
Gluconate 5-dehydrogenase,5799.44,5663.34,5740.7,6733.98,1515.11,972.76,1244.93,2267.63,3161.92,1484.34,826.5,2298.18,4456.32,1878.53,2300.95,2313.36
"(S,S)-butanediol dehydrogenase",81076.5,70218.0,77820.0,71073.5,49247.0,46643.0,40975.0,66459.0,68117.0,63155.0,33167.0,43422.72,61271.5,58198.0,40796.29,43336.36
Lactaldehyde reductase,75508.35,65314.85,72892.04,64780.82,54973.6,55672.67,47637.92,72049.63,72608.25,68595.17,35811.0,50094.5,62732.56,62819.85,46465.54,49816.11
Glyoxylate reductase (NADP(+)),467.42,267.61,529.54,160.49,6933.43,9743.67,7637.92,7745.13,7466.75,6835.0,3505.5,8595.22,4732.64,6440.5,7711.25,8654.8
Glycerol-3-phosphate dehydrogenase (NAD(+)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydroxypyruvate reductase,646.25,437.68,697.54,256.82,7094.93,9795.0,7729.25,7859.63,7587.75,6923.5,3526.5,8675.83,5235.64,6517.5,7812.58,8735.97
Malate dehydrogenase (NADP(+)),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D-malate dehydrogenase (decarboxylating),131.25,74.08,404.87,38.32,6838.43,9783.0,7572.92,7680.8,7373.08,6780.0,3476.5,8523.17,4431.97,6348.5,7615.29,8568.11
3-isopropylmalate dehydrogenase,2985.35,4946.05,1641.29,1341.07,7881.6,10957.09,8383.34,8352.22,8242.33,7293.0,3631.83,9300.3,7489.88,7002.11,8313.54,9141.77
Ketol-acid reductoisomerase (NADP(+)),2982.35,4937.05,1593.29,1318.07,7850.6,10927.09,8371.34,8330.22,8229.33,7271.0,3631.83,9249.3,7356.88,6983.11,8306.54,9134.77
Homoisocitrate dehydrogenase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydroxymethylglutaryl-CoA reductase,82649.93,73809.0,78008.0,71264.5,49409.0,47148.0,41137.0,66592.5,68280.0,63297.0,33220.0,43541.22,61555.5,58341.93,40870.5,43399.0
D-xylulose reductase,10.0,11.0,0.0,0.0,9.0,0.0,0.0,5.0,6.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0
Aryl-alcohol dehydrogenase,305.0,264.0,275.0,252.0,148.0,140.0,188.0,263.0,245.0,211.0,70.0,104.0,248.0,223.0,142.0,153.0
Aryl-alcohol dehydrogenase (NADP(+)),0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tartrate dehydrogenase,131.25,74.08,404.87,38.32,6838.43,9783.0,7572.92,7680.8,7373.08,6780.0,3476.5,8523.17,4431.97,6348.5,7615.29,8568.11
Glycerol-3-phosphate dehydrogenase (NAD(P)(+)),84121.01,75484.05,79750.29,72745.57,57284.6,57833.09,49592.34,75009.22,76556.33,70654.0,36915.83,52907.8,69290.38,65384.77,49341.04,52629.77
Phosphoglycerate dehydrogenase,9172.85,10806.02,7775.63,8340.9,9467.28,12038.93,9791.68,10955.56,11610.5,9081.66,4527.83,11693.35,12459.55,9115.86,10797.07,11703.35
L-lactate dehydrogenase (cytochrome),480.91,412.05,774.87,538.32,6963.26,9967.83,7804.08,7842.63,7499.91,6885.0,3562.33,8664.11,4961.14,6499.34,7791.96,8712.44
D-lactate dehydrogenase (cytochrome),175.5,174.7,173.0,102.5,163.5,58.0,108.67,125.17,129.33,78.5,21.0,79.94,542.33,83.0,106.0,78.5
Polyvinyl alcohol dehydrogenase (cytochrome),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Methanol dehydrogenase (cytochrome c),0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alcohol dehydrogenase (cytochrome c),17.5,34.2,22.0,7.5,41.0,9.0,18.0,29.0,10.0,22.0,0.0,11.72,74.5,19.0,23.0,14.5
Pyridoxine 4-oxidase,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
