,4,5,10,16,18,20,27,29,32,36,37,39,44,45
hisD; histidinol dehydrogenase [EC:1.1.1.23],22291.67,25310.33,26691.82,20428.63,18000.07,16214.47,21072.78,19249.4,14420.45,22765.31,29254.17,11668.4,14844.4,25384.41
aroE; shikimate dehydrogenase [EC:1.1.1.25],23662.18,26771.83,27985.82,21295.06,18597.07,17683.8,21939.57,20290.97,15098.31,32981.24,36618.29,18914.84,17842.47,27735.64
"gyaR, GOR1; glyoxylate reductase [EC:1.1.1.26]",573.33,355.67,144.67,268.7,128.0,495.67,278.33,185.67,238.0,922.72,2836.3,1247.33,526.17,685.34
"LDH, ldh; L-lactate dehydrogenase [EC:1.1.1.27]",7985.55,26988.9,27557.33,8531.66,26581.49,55147.4,9451.33,46850.66,31321.17,143759.33,15629.78,135203.74,61075.0,18386.73
hprA; glycerate dehydrogenase [EC:1.1.1.29],2767.0,2554.67,1333.82,1507.11,698.83,2506.75,1757.58,1313.83,1314.09,5710.75,21208.43,6790.51,2768.75,3548.34
"E1.1.1.30, bdh; 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]",1866.43,7630.64,8767.99,687.03,1174.5,1608.72,1813.33,1832.17,379.34,17620.33,12772.43,4435.47,1001.5,1089.6
"mmsB, HIBADH; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]",2943.3,2310.24,1128.84,1890.0,746.49,2698.41,1691.5,1213.17,1198.67,6600.22,13906.63,6598.23,2862.5,3315.14
HMGCR; hydroxymethylglutaryl-CoA reductase (NADPH) [EC:1.1.1.34],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phbB; acetoacetyl-CoA reductase [EC:1.1.1.36],1140.4,764.2,350.0,575.7,288.0,1057.2,694.0,484.0,467.0,1851.5,6033.75,2657.2,995.0,1337.4
mdh; malate dehydrogenase [EC:1.1.1.37],22452.92,25901.5,27603.16,20583.22,18364.41,16366.47,21355.53,19759.91,14602.2,28554.39,28876.55,15568.56,16454.32,26072.32
MDH1; malate dehydrogenase [EC:1.1.1.37],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"ME2, sfcA, maeA; malate dehydrogenase (oxaloacetate-decarboxylating) [EC:1.1.1.38]",22120.84,28833.35,29949.82,22349.62,29312.89,39965.58,22471.48,39132.14,28536.9,64325.89,12543.75,64619.03,40580.37,29936.35
"E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]",21118.89,18141.56,18123.82,19581.97,17116.41,15206.41,19714.95,17748.07,14383.78,7481.09,27191.96,10129.94,14615.4,25129.78
IDH3; isocitrate dehydrogenase (NAD+) [EC:1.1.1.41],428.66,308.33,149.5,235.0,76.5,476.34,300.66,204.0,207.16,784.16,2245.99,1200.17,418.34,598.1
"IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]",21924.89,25107.4,26609.07,20290.71,17987.32,16052.12,20984.2,19187.15,14308.03,22387.32,28126.72,11166.46,14735.65,24826.37
E1.1.1.43; phosphogluconate 2-dehydrogenase [EC:1.1.1.43],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
"PGD, gnd, gntZ; 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]",22845.53,29749.6,30542.82,22981.3,29624.58,40735.65,23083.94,39738.74,29058.28,67755.97,23213.47,68163.66,41397.24,30798.19
gdh; glucose 1-dehydrogenase [EC:1.1.1.47],1462.0,7290.33,8686.0,961.0,1018.0,1081.29,1584.0,1638.0,194.0,15423.5,2771.71,2554.53,628.5,454.0
gal; D-galactose 1-dehydrogenase [EC:1.1.1.48],577.0,396.0,158.0,296.0,148.0,474.0,333.0,224.0,209.0,869.0,2996.75,1157.0,516.0,677.0
"G6PD, zwf; glucose-6-phosphate 1-dehydrogenase [EC:1.1.1.49 1.1.1.363]",22625.8,29624.06,30421.15,22817.2,29618.58,40539.78,22973.61,39646.07,28926.28,67519.81,22354.31,67781.8,41175.57,30460.12
E1.1.1.53; 3alpha(or 20beta)-hydroxysteroid dehydrogenase [EC:1.1.1.53],29.0,20.0,16.0,19.5,18.0,41.0,23.0,2.0,17.0,39.0,316.0,64.0,31.0,16.0
rbtD; ribitol 2-dehydrogenase [EC:1.1.1.56],13.0,22.0,0.0,0.0,0.0,28.0,0.0,14.0,0.0,31.0,126.75,26.0,10.0,35.0
uxuB; fructuronate reductase [EC:1.1.1.57],17793.46,15361.43,16661.83,17788.01,16160.91,12261.18,17415.54,15988.4,12744.53,1177.18,4117.01,1595.13,11293.15,20930.35
uxaB; tagaturonate reductase [EC:1.1.1.58],18337.96,15798.76,16950.66,18173.43,16334.74,12818.85,17910.12,16325.4,13075.78,1996.93,6012.61,2757.13,11964.73,21602.18
"garR, glxR; 2-hydroxy-3-oxopropionate reductase [EC:1.1.1.60]",35289.11,30463.79,33203.99,35357.63,32294.32,24199.97,34716.95,31815.73,25412.53,1625.93,5637.53,2251.08,22250.06,41531.66
gbd; 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61],1.8,1.4,0.0,0.0,0.0,3.4,0.0,0.0,0.0,4.0,16.0,4.4,0.0,3.8
"E1.1.1.67, mtlK; mannitol 2-dehydrogenase [EC:1.1.1.67]",481.0,327.5,102.0,204.0,102.0,385.0,237.5,145.0,173.0,703.5,2444.75,941.5,450.5,600.5
idnO; gluconate 5-dehydrogenase [EC:1.1.1.69],2615.31,2325.4,1699.83,1482.84,810.65,2440.73,1721.87,1436.4,1240.62,10011.34,13309.1,9290.85,4137.65,3922.38
fucO; lactaldehyde reductase [EC:1.1.1.77],19772.63,20938.26,20966.08,21020.68,28086.16,37932.93,20225.87,36855.65,28000.03,45517.93,5356.29,59979.13,39038.65,28366.35
ttuD; hydroxypyruvate reductase [EC:1.1.1.81],752.6,536.63,181.5,356.7,178.5,662.3,400.0,273.0,286.5,1107.0,3710.08,1743.97,737.5,953.94
E1.1.1.82; malate dehydrogenase (NADP+) [EC:1.1.1.82],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"leuB, IMDH; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]",22376.17,25358.0,26708.32,20489.63,18012.57,16247.47,21083.78,19286.4,14440.45,22929.31,29490.92,11786.73,14957.4,25524.41
ilvC; ketol-acid reductoisomerase [EC:1.1.1.86],22255.17,25280.33,26685.32,20401.63,17988.57,16209.47,21069.78,19232.4,14397.45,22768.31,28974.92,11519.4,14802.4,25358.41
mvaA; hydroxymethylglutaryl-CoA reductase [EC:1.1.1.88],3610.5,13069.5,13547.5,3859.0,13251.5,27248.5,4620.0,23207.0,15576.5,69102.5,5904.5,66630.5,30213.0,8867.0
E1.1.1.90; aryl-alcohol dehydrogenase [EC:1.1.1.90],47.0,55.0,21.0,45.5,32.0,162.0,34.0,82.0,0.0,281.0,604.0,389.0,174.0,24.0
gpsA; glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94],25374.67,32145.33,32207.82,24297.3,30500.07,43031.47,24680.28,41253.4,30186.45,79470.31,36517.08,77555.4,45356.4,34673.41
"serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]",25390.19,27730.43,28404.32,22009.33,18965.23,19027.58,23015.6,20960.9,15784.95,33525.62,44223.31,22482.34,19483.74,29351.72
fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100],59167.81,82860.64,83713.83,53769.07,66547.05,98261.31,56857.04,92269.45,66227.78,202690.83,98625.98,181745.55,102106.04,78480.04
tdh; threonine 3-dehydrogenase [EC:1.1.1.103],18271.46,15704.26,16787.33,17954.85,16289.74,12716.36,17850.04,16393.4,12975.69,1795.35,5514.11,2329.46,11616.48,21633.51
E1.1.1.122; D-threo-aldose 1-dehydrogenase [EC:1.1.1.122],581.0,421.0,171.0,332.5,155.0,580.5,364.0,235.0,256.0,943.5,2904.75,1258.0,547.0,730.0
kduD; 2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase [EC:1.1.1.127],18061.5,15566.86,16784.33,18010.28,16306.08,12505.95,17726.49,16175.64,12910.05,1568.44,5059.65,2171.0,11569.39,21172.61
algD; GDP-mannose 6-dehydrogenase [EC:1.1.1.132],155.0,141.0,73.0,110.0,48.0,142.0,124.0,90.0,86.0,275.0,759.0,227.0,144.0,236.0
"rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]",4699.29,3961.9,2517.0,2689.48,1501.15,4511.58,3159.24,2805.49,2269.09,18164.89,22805.94,15483.08,6146.25,6431.83
srlD; sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140],34481.42,30346.27,33784.16,34962.2,32303.41,23457.24,34353.74,31825.14,25095.97,6224.36,1154.78,4018.78,22979.3,41210.77
allD; ureidoglycolate dehydrogenase (NAD+) [EC:1.1.1.350],17196.5,14914.08,16475.33,17436.59,16040.66,11633.34,17109.91,15731.17,12514.92,97.08,304.08,81.58,10694.91,20215.16
"paaH, hbd, fadB, mmgB; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]",19946.23,17025.95,17520.67,18975.79,16787.16,14412.54,18989.24,17031.34,13792.93,4957.85,16108.79,7109.78,13862.41,23499.65
murB; UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98],25044.0,31860.33,32080.65,24084.96,30352.74,42708.13,24443.61,41064.9,30023.12,78965.14,35080.92,77081.4,45075.4,34292.66
hdhA; 7-alpha-hydroxysteroid dehydrogenase [EC:1.1.1.159],17221.0,14956.25,16461.0,17434.25,16035.0,11709.5,17130.25,15741.0,12514.25,248.25,794.75,236.75,10743.75,20292.25
"panE, apbA; 2-dehydropantoate 2-reductase [EC:1.1.1.169]",22123.37,30577.13,34133.75,19873.25,18557.98,15971.88,21490.04,20144.82,13783.37,34350.99,16934.48,9426.22,13902.48,23833.91
DHDH; dihydrodiol dehydrogenase / D-xylose 1-dehydrogenase (NADP) [EC:1.3.1.20 1.1.1.179],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ribD2; 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:1.1.1.193],8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
"dhaT; 1,3-propanediol dehydrogenase [EC:1.1.1.202]",0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,12.2,0.0,4.0,0.0
"ygeS, xdhA; xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4]",17406.04,15075.51,16520.16,17491.68,16078.66,11802.27,17216.37,15784.9,12575.61,398.68,1936.13,511.96,10965.98,20438.76
"IMPDH, guaB; IMP dehydrogenase [EC:1.1.1.205]",25508.67,32233.0,32228.49,24405.63,30508.07,43206.47,24807.28,41290.57,30290.12,79713.14,37520.58,78074.73,45497.4,34790.41
ghrB; glyoxylate/hydroxypyruvate/2-ketogluconate reductase [EC:1.1.1.79 1.1.1.81 1.1.1.215],17273.46,14966.76,16472.33,17470.85,16082.08,11722.64,17148.87,15753.07,12545.86,175.18,802.57,303.82,10771.15,20312.51
E1.1.1.219; dihydroflavonol-4-reductase [EC:1.1.1.219],207.13,136.4,35.5,125.2,40.5,161.07,117.33,81.0,109.83,327.83,1170.33,553.9,244.17,271.64
"E1.1.1.251, gatD; galactitol-1-phosphate 5-dehydrogenase [EC:1.1.1.251]",17157.5,14892.08,16450.33,17410.92,16026.33,11606.67,17075.58,15705.5,12492.25,29.75,216.75,37.25,10657.58,20172.83
"araM, egsA; glycerol-1-phosphate dehydrogenase [NAD(P)+] [EC:1.1.1.261]",215.33,192.67,87.0,137.0,49.0,144.67,114.33,93.0,106.33,261.33,1304.33,451.33,248.67,242.67
pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262],21020.6,17757.32,17747.83,19550.9,17085.07,15072.63,19636.74,17743.97,14320.97,5955.35,19093.18,8864.84,14320.97,24929.55
idnD; L-idonate 5-dehydrogenase [EC:1.1.1.264],46.71,11.43,23.0,73.43,8.0,110.43,30.29,10.57,42.86,126.93,706.96,173.71,105.57,60.43
dxr; 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267],21494.17,18869.33,18562.32,20319.63,17161.57,15518.47,19919.78,17955.4,14501.45,9903.81,29266.17,10407.4,14892.4,25456.41
bdhAB; butanol dehydrogenase [EC:1.1.1.-],5430.47,7963.24,5291.67,5001.08,12765.65,28775.74,4778.92,22534.5,16602.76,54441.14,19624.96,67693.9,31266.91,11504.14
lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3],18072.09,15856.66,17037.65,17879.68,16295.58,12433.17,17667.2,16094.57,12909.53,2928.18,12274.71,2944.37,11580.65,21253.31
"LDHD, dld; D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]",726.8,527.07,163.17,370.0,183.5,657.4,403.0,256.17,289.17,1145.33,3869.58,1738.23,749.5,945.3
GULO; L-gulonolactone oxidase [EC:1.1.3.8],0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,12.0,0.0,21.0,0.0,0.0
glcD; glycolate oxidase [EC:1.1.3.15],18867.3,16284.98,17014.83,18412.45,16582.82,13226.58,18283.58,16465.66,13363.08,2787.75,8281.56,3797.82,12386.08,22264.31
E1.1.3.21; alpha-glycerophosphate oxidase [EC:1.1.3.21],105.0,56.0,57.0,36.0,23.0,37.0,72.0,24.0,26.0,116.0,291.0,179.0,77.0,84.0
XDH; xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2],4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"betA, CHDH; choline dehydrogenase [EC:1.1.99.1]",19911.86,22771.63,25120.0,18486.88,17351.75,14009.67,19416.54,18080.07,13147.86,17636.18,10300.32,5387.02,12473.82,22482.58
L2HGDH; 2-hydroxyglutarate dehydrogenase [EC:1.1.99.2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0
"glpA, glpD; glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]",41203.71,45621.92,47308.9,40974.48,45858.07,53533.81,40936.48,55954.89,41984.99,69008.06,30306.84,70197.2,53153.88,52793.0
glpB; glycerol-3-phosphate dehydrogenase subunit B [EC:1.1.5.3],17286.62,15405.26,16788.65,17507.85,16074.58,11770.52,17291.53,15981.57,12563.2,1651.67,8507.88,1321.64,10816.65,20434.18
glpC; glycerol-3-phosphate dehydrogenase subunit C [EC:1.1.5.3],17286.62,15405.26,16788.65,17509.85,16074.58,11774.52,17293.53,15981.57,12563.2,1662.67,8507.88,1329.64,10816.65,20434.18
exaA; alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8],97.8,91.4,47.5,86.2,22.5,101.9,62.0,49.5,34.5,220.5,1128.5,318.9,134.5,124.3
mqo; malate dehydrogenase (quinone) [EC:1.1.5.4],20738.46,35971.43,41938.5,19505.05,18974.58,14567.93,21356.87,20419.24,12864.03,45372.57,5212.0,6068.51,11886.65,20945.01
gcd; quinoprotein glucose dehydrogenase [EC:1.1.5.2],18239.79,15686.76,16895.83,18104.85,16338.58,12659.81,17864.2,16266.57,13079.69,1883.51,5908.15,2379.32,11857.82,21717.35
gfo; glucose-fructose oxidoreductase [EC:1.1.99.28],264.0,212.33,130.0,208.0,80.0,272.0,250.0,160.0,173.0,442.0,1411.0,644.67,292.0,389.0
"frmA, ADH5, adhC; S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]",19616.86,22632.3,25075.17,18400.68,17318.25,13782.42,19357.54,18073.74,13113.03,17319.57,9432.54,5233.85,12172.32,21980.08
FDH; formate dehydrogenase [EC:1.17.1.9],26.8,10.73,0.0,26.7,6.0,68.9,11.0,0.0,12.0,20.5,287.0,139.07,7.0,35.8
"fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]",71279.69,68605.34,75430.96,71274.26,65500.65,48910.21,70913.09,65413.02,50774.14,20482.37,25119.53,7586.43,44522.67,83032.04
"fdoH, fdsB; formate dehydrogenase iron-sulfur subunit",18363.64,16158.56,17098.65,18047.58,16341.58,12774.82,17935.2,16410.07,13049.03,3443.68,13949.91,3864.77,11826.65,21834.11
fdhB; formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fdsD; formate dehydrogenase subunit delta [EC:1.17.1.9],519.8,330.4,133.0,233.7,111.0,399.4,245.0,182.0,186.0,802.5,2598.75,1101.4,474.0,623.8
"fdoI, fdsG; formate dehydrogenase subunit gamma",18286.64,15998.23,17073.65,17983.58,16312.08,12670.32,17828.2,16382.07,13010.03,3316.68,13357.21,3557.6,11693.65,21708.11
ALDH; aldehyde dehydrogenase (NAD+) [EC:1.2.1.3],8323.39,24261.88,26957.1,4592.12,4192.75,7347.29,7180.74,6691.1,2421.43,54696.92,28738.17,16793.19,5671.09,6307.42
E1.2.1.5; aldehyde dehydrogenase (NAD(P)+) [EC:1.2.1.5],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"betB, gbsA; betaine-aldehyde dehydrogenase [EC:1.2.1.8]",18758.06,22022.23,24861.0,17982.18,17085.75,13121.77,18792.54,17614.07,12789.86,15979.18,4704.82,3151.62,11506.82,21067.78
gapN; glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9],61.17,499.0,837.0,97.5,221.83,222.83,139.5,394.5,79.17,6093.0,487.83,3789.17,1586.5,775.67
E1.2.1.10; acetaldehyde dehydrogenase (acetylating) [EC:1.2.1.10],19.0,6.0,5.33,7.83,4.16,13.0,7.5,6.33,7.67,14.5,83.17,29.17,14.83,25.5
asd; aspartate-semialdehyde dehydrogenase [EC:1.2.1.11],25676.67,32342.33,32293.82,24444.63,30538.07,43344.47,24871.28,41192.9,30333.45,77163.81,37693.25,77251.4,45570.4,35044.41
"GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]",44395.39,54656.76,57434.49,42884.24,47654.32,56206.23,43587.61,58743.71,43066.34,95717.81,41523.34,81173.8,57019.79,55762.82
gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20],21515.8,24590.09,26745.83,19863.98,18050.58,15743.89,20612.49,19347.64,14045.55,29012.5,18267.4,14036.43,15707.89,24943.08
prr; aminobutyraldehyde dehydrogenase [EC:1.2.1.19],17210.46,14948.09,16465.66,17469.52,16048.41,11665.02,17119.2,15744.07,12515.86,78.18,291.61,90.96,10707.48,20278.84
aldB; aldehyde dehydrogenase [EC:1.2.1.-],18034.76,15546.0,16816.67,17904.05,16275.08,12534.79,17706.37,16139.41,12943.2,1633.9,4952.12,2362.88,11518.65,21164.81
"mmsA, iolA, ALDH6A1; malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]",1676.23,1540.38,848.16,873.36,438.16,1723.16,1141.83,751.84,845.85,4293.05,15989.76,4924.06,1637.83,2055.4
xylC; benzaldehyde dehydrogenase (NAD) [EC:1.2.1.28],13.0,0.0,3.0,14.5,0.0,21.5,3.0,4.0,4.0,18.0,135.0,33.0,7.0,13.0
argC; N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38],22234.47,24944.73,26399.82,19942.63,17995.07,16217.87,21087.78,19254.4,14442.45,22847.31,29330.42,11719.8,14896.4,25436.21
feaB; phenylacetaldehyde dehydrogenase [EC:1.2.1.39],17260.55,14937.4,16478.0,17439.42,16047.08,11676.32,17111.58,15729.17,12525.67,164.08,649.73,171.98,10716.58,20303.88
proA; glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41],23184.34,24303.0,23306.32,22960.96,29232.57,41297.47,22685.95,39035.4,29657.28,58455.32,30279.75,72432.06,44077.9,33289.24
fdhA; glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46],19.0,66.0,43.0,56.0,8.0,94.0,51.0,22.0,43.0,164.0,499.0,167.0,89.0,26.0
gap2; glyceraldehyde-3-phosphate dehydrogenase (NAD(P)) [EC:1.2.1.59],0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0
"hpaE, hpcC; 5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase [EC:1.2.1.60]",51.25,44.58,31.33,58.67,30.08,85.42,37.33,37.0,34.75,54.0,175.15,82.0,48.33,75.58
E1.1.1.306; S-(hydroxymethyl)mycothiol dehydrogenase [EC:1.1.1.306],5.0,8.0,21.0,0.0,8.0,39.0,18.0,2.0,17.0,33.0,75.5,32.0,34.0,17.0
E1.2.1.68; coniferyl-aldehyde dehydrogenase [EC:1.2.1.68],601.8,458.4,208.5,328.5,185.5,628.9,455.0,321.5,288.5,1080.0,3385.25,1525.9,571.5,708.3
poxB; pyruvate dehydrogenase (quinone) [EC:1.2.5.1],17366.21,15049.59,16537.25,17575.89,16089.66,11911.73,17244.37,15810.82,12640.86,491.09,1537.82,614.16,10910.15,20439.43
"E1.2.3.3, poxL; pyruvate oxidase [EC:1.2.3.3]",1210.0,6762.0,8286.0,311.0,975.0,988.0,1409.5,1778.0,83.0,17916.5,1690.0,3073.0,387.0,203.0
"PDHA, pdhA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]",6262.1,15254.97,14707.84,5829.37,14008.83,29630.81,6254.5,24193.17,16796.83,70304.95,18618.97,70944.63,32844.67,11760.94
"PDHB, pdhB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]",6185.1,15199.97,14675.84,5800.37,13994.83,29577.81,6212.5,24176.17,16771.83,70217.95,18365.97,70799.63,32808.67,11677.94
aceE; pyruvate dehydrogenase E1 component [EC:1.2.4.1],17907.64,15796.06,17029.15,17829.68,16259.58,12513.86,17756.2,16265.07,12978.53,2833.68,11891.67,3071.63,11449.15,21205.78
"OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]",20508.59,23955.5,26070.99,19522.05,17651.91,14650.97,20065.7,18517.74,13667.86,19987.07,20250.55,7915.89,13091.32,22954.15
"BCKDHA, bkdA1; 2-oxoisovalerate dehydrogenase E1 component alpha subunit [EC:1.2.4.4]",2078.67,7765.0,8818.34,1305.17,1226.33,1691.34,1933.67,1951.17,446.0,16347.56,5951.8,3687.0,1073.0,1216.0
"BCKDHB, bkdA2; 2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4]",2086.67,7773.0,8823.34,1305.17,1226.33,1705.34,1942.67,1951.17,452.0,16365.56,5972.8,3704.0,1086.0,1233.0
porA; pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1],212.5,36.5,12.0,55.0,27.0,145.0,55.5,59.5,69.0,245.5,927.33,388.5,236.0,170.5
porB; pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1],212.5,36.5,12.0,55.0,27.0,143.5,55.5,59.5,69.0,242.5,927.33,388.5,236.0,168.5
porD; pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1],206.5,36.5,12.0,50.0,27.0,136.5,46.5,59.5,64.0,226.5,915.33,380.5,236.0,168.5
porG; pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1],212.5,36.5,12.0,55.0,27.0,145.0,55.5,59.5,69.0,245.5,927.33,388.5,236.0,170.5
"korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11]",4525.16,9551.33,9702.17,2636.84,1849.83,3656.5,3407.49,3054.17,1620.01,19779.7,17035.62,8997.18,3586.17,4395.85
"korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]",4525.16,9551.33,9702.17,2636.84,1849.83,3656.5,3407.49,3054.17,1620.01,19783.7,17035.62,8997.18,3586.17,4395.85
"korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]",1783.83,1380.33,584.0,929.42,455.5,1410.0,1045.58,781.0,787.92,2505.24,8233.82,3875.34,1810.25,2247.17
"korC, oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3]",1783.83,1380.33,584.0,929.42,455.5,1410.0,1045.58,781.0,790.92,2520.24,8261.82,3877.34,1810.25,2247.17
"iorA; indolepyruvate ferredoxin oxidoreductase, alpha subunit [EC:1.2.7.8]",521.33,492.83,197.75,320.67,121.25,492.25,370.83,222.75,269.67,977.24,3425.82,1280.34,530.0,699.92
