superpathway of L-aspartate and L-asparagine biosynthesis,4517.17308,24592.43992,23699.37891,14796.50365,23791.04701,25830.31608,15124.85335,13939.10352,24537.62756,21554.43222,23259.50338,26985.55729,16846.43589,25751.71229,15189.05828
L-arginine degradation II (AST pathway),222.0927661,15217.13778,16601.84509,6807.886771,16140.79722,12056.48692,7581.815954,6795.413561,17392.02862,12691.52969,736.4870802,987.8500466,8593.481863,11000.65454,7631.678642
biotin biosynthesis I,1749.273079,26369.8561,27522.51038,13447.91335,25205.78628,22781.36447,14529.93051,13171.81893,26124.13368,21255.73321,8515.831985,9498.618583,16124.96802,21442.38269,14457.78214
superpathway of branched amino acid biosynthesis,11406.87952,35274.00688,36385.07206,14571.8747,26091.4085,26814.05614,15002.83734,13649.79335,27830.74779,22032.32098,43232.43479,24023.75884,16494.6718,25107.77632,14867.94457
Calvin-Benson-Bassham cycle,18610.43493,41134.78879,41592.06255,34705.1239,37208.4559,43330.67474,34313.27172,36503.55528,33994.04183,34225.78437,55248.08937,38298.65337,38215.34261,43570.9787,34966.85931
catechol degradation to &beta;-ketoadipate,24.92737923,89.33270602,44.72619859,48.13024492,51.49425287,146.1652502,25.91489362,21.56333481,99.92653057,73.47117411,221.5434514,353.4570751,0,136.6765174,31.19817956
benzoyl-CoA degradation II (anaerobic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pyruvate fermentation to butanoate,452.7420305,1235.641657,598.5670127,389.5033044,325.2220778,1436.641928,264.445174,202.7871894,978.8397381,653.1342447,2747.678049,3624.896977,278.6417585,1709.963229,225.4915549
"chlorophyllide a biosynthesis I (aerobic, light-dependent)",25.02522519,77.30309416,0,0,27.93336831,20.97255138,0,0,11.40034486,0,35.71812386,114.6443734,0,0,0
coenzyme A biosynthesis I,78183.95549,32414.28132,32408.84925,59227.41434,31008.47535,44122.26411,51233.62092,73091.62517,24889.37596,30873.28631,81325.10533,80043.64795,54542.76579,46490.44274,50912.27933
adenosylcobalamin salvage from cobinamide I,640.142578,16929.41112,17729.56639,7449.89711,17188.60613,13940.84551,8144.761836,7263.047417,18927.14041,13895.32064,3277.28341,4610.671506,9176.288006,13138.76297,8200.329384
reductive acetyl coenzyme A pathway,3.999899168,33.96350128,4.999193089,0,2.999679863,20.99257913,0,0,13.98411819,17.99029761,43.98800401,87.94874284,0,13.99714616,0
colanic acid building blocks biosynthesis,2247.99006,25295.87713,25789.29213,14694.52067,24228.61239,23893.72588,15451.12019,14468.29251,23992.21091,21200.07569,10056.9338,13784.25381,17204.37014,23196.55174,15515.77119
superpathway of aromatic amino acid biosynthesis,7116.10182,31685.16983,33307.52957,11163.81447,22970.45096,21137.10063,11711.51915,10643.62243,26869.69792,18486.26598,30644.16922,16780.19777,13443.31548,20410.47152,12201.13543
creatinine degradation I,31.40461445,52.23892334,44.66815791,0,50.993695,91.93570319,0,0,26.4464912,48.59170938,160.9512497,154.5025895,0,138.1228523,0
L-lysine biosynthesis I,20620.91981,28901.70092,29302.4166,24564.97674,27173.59437,30584.22812,24575.88541,26282.02671,24969.88058,24776.63996,37342.32797,31262.41458,28368.30063,31294.72796,26234.26036
nitrate reduction I (denitrification),29.69529893,81.49397043,47.80599555,17.30208651,0,108.9195178,8.615384615,14.21807251,74.37523144,73.80469352,223.4150968,413.2909819,11.63475184,120.1251136,11.61551905
superpathway of purine nucleotides de novo biosynthesis II,84550.78213,35930.08412,35975.90125,65134.02409,34749.44013,48946.22322,56460.18873,80389.36839,27542.05767,34436.63125,85810.07739,85842.18038,60125.72905,51214.07111,55986.67742
glucose degradation (oxidative),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dTDP-L-rhamnose biosynthesis I,8520.180525,6709.192311,4501.355583,3602.09422,2811.9568,7584.93979,3160.147459,3413.539302,5531.454272,4077.512515,22336.53446,19700.83867,4736.635487,9856.079871,4844.551876
enterobacterial common antigen biosynthesis,391.3253622,18126.32679,19380.13181,9355.823872,18670.43709,15214.45593,10336.90495,9389.098902,18891.26312,15250.1474,2574.321481,1973.155891,11559.36217,14252.93414,10411.91191
enterobactin biosynthesis,187.7085039,25512.28424,27124.95421,22712.09856,26155.24589,27453.92619,23287.7645,24098.51202,22134.19658,23395.27381,308.3080593,325.4962769,25788.97045,26960.87292,23358.66093
fatty acid &beta;-oxidation I,3746.471329,37457.98548,39950.26003,14030.68323,33251.36765,26616.83897,15392.41773,13779.93127,36693.46771,26078.87331,17097.43708,9861.820448,17380.72736,24368.54936,15488.08023
fatty acid elongation -- saturated,89675.3831,41869.94541,42138.59133,70313.82775,39477.49937,54461.3553,61151.09311,86239.96143,32680.83355,38737.75646,90869.41568,92038.56131,64705.21179,56442.88534,60305.29162
superpathway of fatty acid biosynthesis initiation (E. coli),1996.479459,25196.19499,26345.58525,13936.65549,23648.4592,22201.67583,14896.85557,14029.79038,24289.87074,20208.69125,9748.443716,10748.59485,16511.53478,21108.29815,14896.6044
mixed acid fermentation,13687.87533,40820.72482,42995.05885,19584.75475,33728.26471,32226.48091,20552.21471,20122.80065,35759.60805,27977.34642,43142.50759,25775.82287,24295.55363,30869.3883,22286.58315
superpathway of tetrahydrofolate biosynthesis and salvage,20256.14956,36485.61731,37667.64128,24863.37478,31923.34352,34159.54502,25056.94941,25447.88839,30348.46741,28155.34914,49215.5216,30752.88476,28360.13984,33913.32716,26008.08948
superpathway of fucose and rhamnose degradation,358.1141975,16491.19324,17888.14023,7684.313142,17031.86699,13313.13949,8525.561284,7624.119368,17837.34891,13665.5658,2132.238421,1872.510191,9531.65959,12369.07546,8533.006618
fucose degradation,305.2257479,15626.62103,16919.35888,6903.501445,16164.10077,12071.71031,7764.37204,6835.239241,17386.69066,12716.21719,2038.243084,1588.127693,8637.896132,11122.09842,7739.429957
superpathway of hexuronide and hexuronate degradation,1552.424552,19342.63409,20675.1671,10328.08614,18684.31044,15921.56594,10850.21175,10538.97365,20058.84871,15228.45695,5594.751732,6653.829536,12637.48165,16103.70325,11503.98351
D-galactarate degradation I,83.7611619,17199.20007,18874.33033,7769.065539,18390.7458,13513.68952,8650.330303,7737.16011,19687.49287,14409.2487,323.1959378,525.07596,9770.201682,12481.5484,8700.638771
D-galacturonate degradation I,2015.641943,20053.47413,21058.19197,10118.51804,18091.4679,16273.23827,10544.17831,10244.20907,19813.54744,14880.15258,8389.490768,10166.41157,12333.39287,16478.21793,11207.03837
gallate degradation II,60.44720388,115.4059885,41.20481928,66.7935368,64.17977528,174.4746079,15,54.14373717,115.5464893,42.06593407,221.1013969,384.7618887,50.44433443,111.2886124,19.48717949
gallate degradation I,53.36113481,115.4059885,41.20481928,52.63926941,60.91375117,153.6203752,15,44.38674033,115.5464893,41.24444444,221.1013969,369.6708409,50.44433443,102.0449938,19.48717949
"superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",83706.16468,34442.90696,35805.43481,63553.70597,33926.61721,46176.40119,55083.46134,78913.09943,25789.12572,32811.28353,82882.48792,78765.15363,59158.5359,48239.68171,54861.09832
D-glucarate degradation I,83.7611619,17194.35685,18870.18086,7769.065539,18381.35959,13515.23715,8650.98606,7737.16011,19681.35237,14401.3585,332.4743894,545.8856542,9765.817933,12468.68962,8700.638771
superpathway of D-glucarate and D-galactarate degradation,83.7611619,17199.20007,18874.33033,7769.065539,18390.7458,13513.68952,8650.330303,7737.16011,19687.49287,14409.2487,323.1959378,525.07596,9770.201682,12481.5484,8700.638771
gluconeogenesis I,57703.23317,39836.48144,40660.38838,47581.02406,37245.17347,46093.80126,44070.11968,53565.8375,31465.71383,34793.63277,80016.89512,67324.54585,48659.39812,47510.46232,45107.96948
glucose and glucose-1-phosphate degradation,1072.66152,21077.70588,22164.27613,12421.88661,21170.88344,19168.51968,13499.17499,12507.68391,20578.51815,18007.54555,4965.145706,4706.616591,14916.09576,18009.05884,13441.99491
superpathway of &beta;-D-glucuronide and D-glucuronate degradation,9734.100062,20863.42088,22671.88678,11571.26183,19513.38654,16623.66935,11986.95871,12142.67099,20883.27645,15795.64604,13182.46258,9842.46205,14550.74844,17513.88395,13460.03941
L-ornithine biosynthesis,2729.771362,21867.68366,22402.57042,7772.09256,17639.99955,15890.46637,8370.563221,7290.984996,20579.64466,14340.55174,13344.50898,10992.03654,9243.957579,14667.78064,8290.753534
glycogen degradation I (bacterial),19559.44887,29566.73699,29876.77453,23946.08747,29565.53944,31329.24568,24184.28109,25114.86644,28070.69714,26521.3516,32675.54874,32315.81456,28168.93131,32777.43093,26012.31416
glycogen biosynthesis I (from ADP-D-Glucose),79640.33444,27091.20929,25926.79768,62139.14265,31152.54971,45066.83186,53722.45692,77047.7288,23550.20305,31813.06158,70038.30299,80888.87258,57416.829,48058.93217,53533.85442
superpathway of glycol metabolism and degradation,902.5318733,24464.82762,25674.6747,10606.4344,22436.15071,18338.49613,11450.36928,10480.79444,22263.67519,17086.85916,4214.382209,4276.125066,12823.76553,16042.87875,11422.47469
glycolysis I (from glucose 6-phosphate),32545.00874,42108.58291,42535.71917,54889.56924,40339.37519,52530.63725,51123.53245,62506.64149,33884.97277,38404.33175,73173.30021,56168.00345,55286.88475,53563.80734,50947.90025
superpathway of glycolysis and Entner-Doudoroff,2744.48925,30729.37557,31579.34094,26212.74709,30227.86782,32361.88281,26370.99311,27921.58646,27623.89404,27009.71261,9828.601302,14519.48618,29205.33709,32192.29057,26605.68705
"superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",2309.112679,33152.6919,34915.93654,15643.71965,28444.68301,26444.16758,16529.47941,15388.90913,29219.79775,23426.55111,10336.71636,10958.27265,18482.71653,24742.26462,16648.22436
glyoxylate cycle,873.9735642,26567.63941,28313.58274,9058.414206,20352.43129,17805.53094,9709.966522,8637.390463,23486.43953,16263.4814,4113.846883,5219.134668,10975.87419,16722.83499,9927.299878
"superpathway of glycerol degradation to 1,3-propanediol",0,9.994288493,0,5.998651005,0,0,0,0,0,7.997725076,9.995939258,0,0,7.998200896,26.55696722
3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate,43.95586433,16237.64257,17935.23634,7361.103,17472.39214,12668.49364,8201.723793,7361.795476,18614.11533,13621.02911,52.2996419,75.00723407,9269.304864,11624.30413,8265.510273
heme biosynthesis I (aerobic),4965.923302,20057.54861,21232.72903,9253.446247,18884.56969,16455.55069,9995.702678,9041.558302,19757.64247,15561.3684,20470.57732,6539.336846,11142.38375,15335.47704,9992.871151
heme biosynthesis II (anaerobic),7286.665616,29861.04388,31873.66178,12194.75755,23965.93831,21871.32924,13038.94915,11787.99814,24952.54675,19648.11514,28984.02946,13986.52659,14457.87414,20146.17215,13017.82892
superpathway of hexitol degradation (bacteria),19423.13916,33162.4171,34595.39596,26370.91189,33645.92995,34385.73285,27134.09276,27596.74356,30353.15158,29661.00725,23759.1225,16369.99952,30093.86394,33776.66842,27265.8514
L-histidine degradation I,9075.573642,9378.258963,10248.4366,1600.09308,1872.640316,3370.989498,1265.571025,1549.850994,3086.682911,1366.347424,24925.65945,11321.71652,2314.193074,4197.915906,2350.524769
L-histidine biosynthesis,5215.49712,26095.13843,27632.73975,7896.419525,18130.55208,16333.83704,8433.970145,7326.180906,21266.26224,14458.56049,24075.78035,11922.83542,9310.077773,14957.85994,8357.165739
L-methionine biosynthesis I,8570.612818,23589.90918,24986.26754,11317.94554,20195.42993,19443.72342,11919.95811,11073.95735,20803.246,17103.13816,26999.36325,14681.24325,13737.62957,18814.95776,12520.28299
L-methionine biosynthesis III,4516.825186,13274.57987,12872.96493,1741.363807,3045.22775,7249.613229,1184.670769,858.6338086,6162.802866,3227.337661,20403.31715,10049.81115,1161.547969,6780.584226,1181.118181
L-isoleucine biosynthesis I (from threonine),16274.55555,40704.51888,41340.43396,15193.17285,27750.8841,29110.74328,15379.83688,14010.97736,30274.80259,23136.06309,57517.04606,29148.69447,16933.3864,26986.95513,15243.55153
superpathway of (Kdo)2-lipid A biosynthesis,1055.856162,17763.0334,18093.08125,7629.557805,17166.06345,14547.26435,8344.68288,7274.498745,19463.38215,14208.01921,5312.472656,6052.431251,9240.364995,13763.72696,8335.925413
ketogluconate metabolism,34.93140075,22.8542131,45.97866634,60.76908699,15.99734398,220.1769047,0,49.93844942,60.54454347,85.62281773,230.4771883,314.560905,63.92004844,210.4573231,13.99570211
lactose and galactose degradation I,73468.01039,8042.844134,6829.49416,52921.25579,14968.03143,29933.87779,44487.33418,67631.10427,3986.136918,18129.53679,57398.63842,67237.97794,47946.53443,33772.57429,44716.09396
L-leucine degradation I,546.7243419,1178.955462,605.3625745,314.3517723,470.0566191,1628.049487,225.5131131,210.7590928,1150.204968,781.1172822,2846.022062,4219.815555,242.802109,1578.373879,231.6276259
phospholipases,5.412824551,3.49103646,0,0,0,8.471118763,0,0,0,0,9.932590368,10.94597017,0,0,2.474927171
superpathway of lipopolysaccharide biosynthesis,157.1859369,17544.18735,18153.93193,7615.275619,17307.36467,14224.60577,8354.991608,7326.873802,19404.48214,14171.60148,197.9005462,243.2120115,9291.649482,13377.97021,8360.75162
superpathway of S-adenosyl-L-methionine biosynthesis,17407.39455,31220.79372,32043.53139,21244.50175,27872.62785,29420.54993,21554.73717,21610.6479,26374.91154,24452.07026,43843.28125,25276.61676,24427.61825,28941.39474,22363.74461
methanogenesis from acetate,7.314238774,46.3341714,7.971536686,34.41886129,5.436767339,13.16560961,0,26.92846528,24.87732663,27.64850079,33.69683841,79.98734303,46.00334367,25.52403228,0
methanogenesis from H2 and CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
superpathway of methylglyoxal degradation,72.76478314,17994.85457,19515.06585,7912.037954,17147.91116,13435.6278,8645.652443,7903.629589,18490.40384,13438.83727,118.4894952,96.73055318,9779.172879,12501.50352,8772.460389
methylgallate degradation,75.54491472,144.1350781,51.49039975,83.46801342,80.18271318,217.8785459,18.74861431,67.66692542,144.2675867,52.56428822,276.2022545,480.3989296,63.04096884,139.0295364,24.3566688
NAD salvage pathway II,427.8541681,19165.522,20515.84217,8429.749333,19566.93166,15001.61121,9413.555741,8328.446346,21329.87173,15529.14574,2770.468552,2394.436383,10521.91264,13870.49366,9476.738449
NAD biosynthesis II (from tryptophan),0,44.20271716,30.95389541,41.31145623,0,67.03455499,0,0,41.17918955,0,137.7949438,292.9660886,0,15.74907056,0
lipid IVA biosynthesis,1462.702768,18122.70839,18114.1672,7711.587069,17145.75127,15035.77071,8361.212199,7285.887716,19691.75683,14372.85164,7185.419527,9497.662511,9259.730848,14351.57079,8365.473236
methylerythritol phosphate pathway I,2610.905353,21825.99604,21567.66824,9927.607889,19233.3403,18671.41407,10511.34391,9406.869848,21100.39093,16525.43449,15422.89778,15144.79188,11768.88064,18215.59389,10686.34433
pentose phosphate pathway (non-oxidative branch),14543.36995,41636.15029,43740.1958,20176.15407,34009.67034,34552.22879,20925.28021,19835.08046,35361.81062,29328.10901,47081.42122,32384.04444,24320.14756,34437.63685,22146.86735
O-antigen building blocks biosynthesis (E. coli),18139.69753,11026.37652,7976.849318,8204.458534,5988.144555,14629.58185,7184.796216,7943.952374,8353.995814,8244.423249,37753.97568,34942.06006,10380.13386,18068.68842,10491.9975
superpathway of L-arginine and L-ornithine degradation,83.90608839,19849.32385,21528.14653,8910.793255,19722.2136,15419.53772,9721.621385,8846.614338,21177.24861,15633.01559,116.443675,133.7306561,11070.86179,14462.1924,9931.558839
superpathway of ornithine degradation,100.2836532,21188.35698,22905.66181,12178.65531,23575.68963,18946.02603,13271.16816,12381.66397,23606.05398,19159.97112,156.1150037,181.6592306,14871.49802,17673.62061,13298.02844
ectoine biosynthesis,26.68609311,0,17.3160348,0,0,23.86952021,0,0,14.08554596,19.53301706,108.3634162,56.7767954,0,46.52278744,0
TCA cycle IV (2-oxoglutarate decarboxylase),3412.048104,31194.67429,33244.60971,11165.58648,25160.51877,21559.80098,11973.45417,10716.97881,28779.40606,20078.86378,15487.45573,12064.26339,13620.23176,20258.14754,12287.63348
pyruvate fermentation to propanoate I,1431.322919,4250.153971,2325.860849,1428.486325,1673.34183,5157.040074,973.5341099,741.9497993,3981.721812,2816.768365,7598.604661,9658.78499,1124.523025,5523.902378,999.8938714
heterolactic fermentation,72290.03513,14441.3772,11715.32499,56398.41335,22218.02729,37699.03099,48367.97643,70426.57594,8767.446927,24862.18659,63976.03623,71566.87301,50832.70844,39722.55154,47348.77372
Bifidobacterium shunt,86003.67553,16099.36211,13041.02555,64577.9974,24095.79162,42620.11949,54977.77589,80805.94691,9579.185648,27371.27481,77892.10401,85744.54045,57964.74189,45409.54366,54076.52883
"superpathway of (R,R)-butanediol biosynthesis",9904.286357,16161.90498,19598.84856,410.129351,2687.396288,2487.203931,139.8939599,92.96355182,3426.161807,60.46441518,38212.77911,4862.16618,83.96084539,658.4084848,0
acetylene degradation,107777.8582,48384.51703,49357.1866,86273.29333,46909.01051,64328.42406,74899.14768,106520.1825,37542.99204,45741.42001,92534.06471,102194.2097,80043.44943,67352.36193,74578.1102
L-glutamate degradation V (via hydroxyglutarate),86.26084947,171.8479799,95.8673043,29.63918602,50.16183951,278.0776887,18.01186424,16.24900991,199.6277158,126.183943,485.5483574,501.3096022,14.32455381,335.7940429,11.85273974
L-lysine fermentation to acetate and butanoate,23.38467773,62.87044735,6.614919872,15.61467104,0,118.6756361,0,10.44130436,80.95627666,14.96430646,273.9591209,288.4853679,48.01082307,175.4907001,3.522820922
purine nucleobases degradation I (anaerobic),1745.34794,7643.997318,7659.086489,6315.734514,3514.89895,5317.707849,5849.808473,7171.373136,4352.723414,3154.561422,8035.272835,8269.694485,10318.54415,12410.2194,10121.55169
protocatechuate degradation I (meta-cleavage pathway),68.80242709,133.1940633,51.25232698,67.06505162,78.09292598,192.140063,19.08988297,59.03365378,146.3409679,50.06487516,246.2002317,462.4340626,63.01781364,127.9382376,24.62794596
octane oxidation,36.91674748,35.97523967,22.99040974,28.84267746,21.96490133,56.8489848,0,24.76066434,5.998370617,9.988181966,184.5601648,145.4465349,0,73.68717641,0
reductive TCA cycle I,2342.55988,29937.11823,31102.50212,6652.612657,11682.14087,18163.20008,4905.530442,4038.881063,18942.60988,11235.42476,9064.759626,10201.39637,5617.715815,18218.30745,5199.051306
coenzyme B biosynthesis,0,0,0,0,0,0,0,0,0,0,0,10.68478973,0,0,0
coenzyme M biosynthesis I,107.8495913,187.8276053,94.55855206,59.57492091,69.28571262,207.9894943,52.5,33.87868076,177.8960845,119.0385326,364.9052189,366.4442829,54.93273543,204.7221383,44.91111111
3-phenylpropanoate degradation,134.4090541,15239.35193,16601.03148,6857.130642,16177.50442,12105.18004,7596.963658,6824.207157,17429.24573,12728.82788,601.6909704,888.3781764,8581.4769,11165.82046,7652.935738
glycolysis V (Pyrococcus),9.999220139,31.23521813,18.31994332,7.499450005,5.824450656,59.13273923,7.499373876,0,19.99231561,21.24245475,44.98578551,51.2304027,0,34.56111613,4.57476601
adenosylcobalamin biosynthesis II (late cobalt incorporation),253.8518049,622.9842865,109.1252996,101.6508692,153.963839,734.4456754,26.74026951,62.91488951,307.1334244,294.3606729,1307.567765,1737.913499,130.1873703,939.0798199,79.28333669
"superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",9933.439874,27919.92105,28429.00813,19677.10518,25655.06407,27877.45271,20038.90432,19936.94739,24253.78695,23048.90398,33117.81111,25541.64235,22578.21835,28001.99481,20627.51542
incomplete reductive TCA cycle,10368.4144,28662.54249,29045.10087,13735.49204,22199.31224,24047.74351,14435.93859,13306.49102,18730.14546,20650.045,40641.68784,22958.69042,16407.58949,23536.39457,14832.16851
superpathway of N-acetylneuraminate degradation,5626.102113,39198.94598,40383.52456,44489.98309,39816.0485,46874.36088,43340.46816,48914.61205,32638.20241,36928.47804,21996.05928,27102.65012,47162.64589,47160.02022,43170.92381
"hexitol fermentation to lactate, formate, ethanol and acetate",17358.84106,38282.2959,41535.71907,37481.97295,37221.7885,40977.59277,37651.43871,40824.79552,35683.8097,33548.09801,21082.18764,14324.43589,42792.36959,41854.83592,39196.63289
myo-inositol degradation I,358.5590979,768.0984588,512.8818638,199.1630214,136.2550746,592.4953323,276.2427108,109.1205786,372.500872,306.7734887,2383.327827,2198.856845,149.8724646,627.1830613,199.7841928
nylon-6 oligomer degradation,0,0,0,0,0,0,0,0,3.964444444,0,64.59499264,0,0,0,0
phosphopantothenate biosynthesis I,7105.322893,27740.19498,29366.75201,9935.310986,20254.44054,18910.94829,10363.74268,9394.931972,21993.92731,16521.285,28982.74707,13204.90698,11613.29636,17471.38568,10388.63917
pantothenate and coenzyme A biosynthesis I,10895.86659,29218.90994,30232.54801,14978.08947,23561.36195,24643.24336,15311.77393,14570.02425,23063.78013,20174.27345,38225.86471,19226.89876,16997.69059,23091.0897,15301.60389
pentose phosphate pathway,18180.50693,31794.94653,32030.09522,24806.43334,31397.07785,34456.16491,25280.10333,25420.78812,27530.15535,28594.43816,44102.0453,28889.95399,28794.71234,34265.00336,26281.24702
peptidoglycan biosynthesis I (meso-diaminopimelate containing),83362.93909,34176.96665,34365.52884,63812.27266,33544.91311,47647.89094,55286.83258,78744.84263,26357.48062,33424.38306,85999.81361,85207.77258,58964.28839,50213.69104,54973.78352
superpathway of phospholipid biosynthesis I (bacteria),83955.95336,39771.3937,40189.41014,64061.48384,38052.67745,48666.63937,55558.15208,78942.61655,32638.15456,36165.43925,88705.46824,86601.71285,59275.81341,51098.43027,55263.4212
superpathway of polyamine biosynthesis II,189.4126453,2764.336658,1573.252372,803.1190471,1240.032485,3339.589865,637.2337335,542.3922491,2801.02151,1841.654289,1065.075084,1676.475001,901.3606658,3165.148594,609.0966765
superpathway of polyamine biosynthesis I,190.5743951,19849.20769,21352.78065,9148.781351,20827.0256,16228.2344,10061.82588,9035.773848,22452.13747,16706.39202,1081.344429,1708.019325,11344.9185,15049.48018,10120.16114
polyisoprenoid biosynthesis (E. coli),75139.62312,31246.65389,31769.01973,57030.85612,30240.10485,42141.35823,49378.99875,70534.99971,24019.17272,29727.08111,76906.67223,75039.93707,52709.73144,44341.92001,49127.94382
ppGpp biosynthesis,1326.252614,27070.42329,28642.23122,15548.44992,26425.5628,24231.09952,16864.50655,15645.08258,24933.20753,22539.93059,6975.234896,6912.137624,18652.08919,22803.45594,16841.2299
protocatechuate degradation II (ortho-cleavage pathway),270.9656535,598.1732877,304.7835495,283.7941808,247.4640827,962.7420333,145.164819,140.226544,521.4333799,461.2745196,1727.194666,2261.348809,102.3950301,968.0596637,162.3301254
"superpathway of histidine, purine, and pyrimidine biosynthesis",15703.859,33868.80841,34115.92166,44916.94237,32846.22978,42968.72707,42151.63863,50411.44658,26913.28969,31824.69872,46516.69738,51337.80135,45411.89749,44056.58782,41838.89215
CMP-3-deoxy-D-manno-octulosonate biosynthesis I,1392.465472,20169.75428,20444.00125,8662.87248,19399.08182,16611.29368,9429.214321,8232.371132,22075.50526,16110.88388,6794.231538,8980.271275,10439.2669,15774.43879,9433.237065
benzoyl-CoA degradation I (aerobic),22.4134759,4.199453242,0,43.36258836,0,78.06197085,0,37.39699002,0,0,13.63956427,47.82945941,0,20.98022326,2.999411839
vitamin E biosynthesis (tocopherols),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mandelate degradation I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
superpathway of taurine degradation,5.629347866,57.34282743,12.91924838,15.73989033,0,79.61189805,0,0,15.3787429,19.98872922,120.4432075,124.9288677,0,96.80090983,2.545209064
formaldehyde assimilation I (serine pathway),0,6.446783308,0,0,0,0,0,0,18.18670197,0,0,9.90687153,0,127.2535851,0
photorespiration,152.9339998,332.7507589,111.0178974,126.8273269,118.2014948,485.3438375,0,115.4365894,315.3981187,275.5511013,1177.737423,1561.165519,15.957566,950.7620313,63.36144165
formaldehyde assimilation II (RuMP Cycle),15448.87939,35069.81971,39006.40264,1550.688529,9291.464911,8668.798249,670.9743611,492.9152435,12304.37996,588.1155488,46831.60369,13741.55137,478.2800787,2974.642444,179.12648
superpathway of C1 compounds oxidation to CO2,0,0,0,0,0,0,0,0,9.801161318,0,0,0,0,0,0
Entner-Doudoroff pathway III (semi-phosphorylative),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L-lysine biosynthesis II,73793.70325,24060.01366,23920.96782,56385.20838,23952.53022,39413.21478,48492.41014,69975.52425,11806.34714,25761.0265,70376.33413,74241.79048,51577.86922,41961.80414,48136.52201
L-lysine biosynthesis III,76510.01889,36010.06637,35870.95543,59442.70507,33625.07733,46835.26605,51764.09293,72774.19022,27998.43698,33163.66408,80942.17281,79873.81023,55349.40752,48979.71554,51542.9871
superpathway of L-isoleucine biosynthesis I,16503.59752,36038.77674,37185.57434,21515.77591,29418.55574,33446.11256,21421.94546,20720.20304,28905.12859,26452.08666,51097.23176,37731.01325,23555.83748,32848.31587,21322.48327
glycine betaine degradation I,489.2922493,1283.85142,485.9879478,408.590528,431.5414883,1632.015317,245.9113414,195.9784329,974.8335532,661.0916099,2759.587816,3459.629253,203.3214369,1682.700119,287.1645052
